session;task;date;position;dorsal;player;total_distance;minute_distance;num_dec_expl;num_acc_expl;distance_vrange2;distance_vrange3;distance_vrange1;player_load;hr_max;hid_intervals;max_acc;hsr;max_dec;max_speed;distance_vrange6;average_speed;num_acc;hmld_time;hmld;hmld_count;num_hids;num_dec;distance_vrange4;distance_vrange5;sprints;zone1_hsr_distance;num_hsr;zone2_hsr_distance;zone4_hsr_distance
Partido x C.D Alcoyano;Periodo 1;2024-09-15;forward/EI;7.000;Zequi;5.561;118.737;88.000;77.000;1.237;2.236;0.566;0.000;165.000;2.182;4,704;0.262;-7,098;26.261;0.078;0.000;79.000;6.382;1.317;323.000;19.000;60.000;1.136;0.187;7.000;0.093;19.000;0.082;0.000
Partido x C.D Alcoyano;Periodo 1;2024-09-15;forward/DC;8.000;Nsue;4.975;106.224;55.000;66.000;1.229;2.056;0.718;0.000;63.000;4.021;5,118;0.144;-5,669;29.554;0.048;0.000;70.000;4.773;0.928;246.000;11.000;44.000;0.798;0.100;4.000;0.032;11.000;0.112;0.000
Partido x C.D Alcoyano;Periodo 1;2024-09-15;midfield/MC;18.000;Burlamaqui;4.957;105.843;83.000;80.000;1.439;1.934;0.611;0.000;0.000;2.437;4,650;0.158;-6,763;27.227;0.060;0.000;59.000;5.542;1.059;297.000;18.000;57.000;0.781;0.100;5.000;0.000;18.000;0.077;0.005
Partido x C.D Alcoyano;Periodo 1;2024-09-15;defender/CDE;20.000;Miki Codina;5.402;115.354;68.000;50.000;1.118;2.181;0.637;0.000;114.000;1.896;4,098;0.375;-7,526;29.939;0.191;0.000;63.000;5.775;1.279;255.000;23.000;51.000;1.055;0.187;10.000;0.026;23.000;0.093;0.031
Partido x C.D Alcoyano;Periodo 1;2024-09-15;forward/EI;21.000;Sito;4.897;104.559;47.000;52.000;1.579;1.812;0.569;0.000;156.000;3.442;4,423;0.152;-5,545;26.959;0.044;0.000;60.000;4.230;0.833;223.000;12.000;52.000;0.754;0.108;2.000;0.011;12.000;0.063;0.007
Partido x C.D Alcoyano;Periodo 1;2024-09-15;midfield/MP;23.000;Ñito González;5.665;120.962;74.000;70.000;1.243;2.203;0.561;0.000;106.000;1.781;4,741;0.381;-7,363;26.237;0.106;0.000;68.000;6.662;1.458;299.000;26.000;61.000;1.253;0.280;9.000;0.048;26.000;0.217;0.000
Partido x C.D Alcoyano;Periodo 2;2024-09-15;defender/LTD;2.000;San Emeterio;5.694;113.779;78.000;55.000;1.410;2.174;0.617;0.000;149.000;2.269;4,909;0.205;-6,131;25.706;0.035;0.000;61.000;5.197;1.035;274.000;19.000;61.000;1.202;0.171;3.000;0.022;19.000;0.086;0.047
Partido x C.D Alcoyano;Periodo 2;2024-09-15;defender/CDE;3.000;Mendibe;1.457;104.374;19.000;18.000;0.370;0.517;0.186;0.000;0.000;1.963;4,612;0.069;-5,742;27.505;0.031;0.000;21.000;1.595;0.328;77.000;5.000;14.000;0.306;0.038;2.000;0.028;5.000;0.041;0.000
Partido x C.D Alcoyano;Periodo 2;2024-09-15;defender/CDE;4.000;A. Hernández;5.097;101.845;58.000;60.000;1.333;1.961;0.756;0.000;199.000;2.711;4,426;0.160;-5,720;24.806;0.025;0.000;75.000;5.463;1.042;265.000;14.000;58.000;0.840;0.135;3.000;0.061;14.000;0.094;0.000
Partido x C.D Alcoyano;Periodo 2;2024-09-15;midfield/MC;6.000;Julio;5.456;109.027;49.000;43.000;1.327;2.257;0.685;0.000;164.000;3.472;4,572;0.120;-5,027;26.483;0.042;0.000;71.000;4.473;0.864;216.000;8.000;45.000;1.024;0.091;3.000;0.000;8.000;0.074;0.000
Partido x C.D Alcoyano;Periodo 2;2024-09-15;forward/EI;7.000;Zequi;1.550;111.903;20.000;23.000;0.371;0.564;0.198;0.000;174.000;1.837;4,699;0.076;-5,738;29.743;0.041;0.000;15.000;1.440;0.305;73.000;5.000;10.000;0.255;0.035;3.000;0.000;5.000;0.022;0.000
Partido x C.D Alcoyano;Periodo 2;2024-09-15;forward/DC;8.000;Nsue;3.196;104.990;36.000;45.000;0.941;1.207;0.400;0.000;111.000;2.765;4,429;0.108;-5,157;28.579;0.052;0.000;31.000;3.267;0.663;155.000;10.000;33.000;0.520;0.056;3.000;0.000;10.000;0.037;0.018
Partido x C.D Alcoyano;Periodo 2;2024-09-15;forward/ED;11.000;Pol Roige;4.271;111.707;48.000;41.000;0.898;1.650;0.553;0.000;53.000;2.673;5,927;0.172;-5,520;28.200;0.062;0.000;57.000;4.000;0.830;191.000;12.000;33.000;0.790;0.110;3.000;0.012;12.000;0.059;0.021
Partido x C.D Alcoyano;Periodo 2;2024-09-15;forward/DC;14.000;Elady;3.472;116.170;37.000;30.000;0.871;1.299;0.359;0.000;133.000;2.335;3,773;0.171;-6,073;27.695;0.063;0.000;35.000;3.335;0.724;151.000;13.000;36.000;0.725;0.111;5.000;0.000;13.000;0.022;0.018
Partido x C.D Alcoyano;Periodo 2;2024-09-15;defender/LTI;17.000;E. Jiménez;4.445;119.011;48.000;53.000;0.955;1.756;0.458;0.000;52.000;2.435;4,308;0.198;-4,773;28.160;0.047;0.000;53.000;4.562;0.946;213.000;12.000;47.000;1.019;0.158;4.000;0.006;12.000;0.108;0.000
Partido x C.D Alcoyano;Periodo 2;2024-09-15;midfield/MC;18.000;Burlamaqui;3.148;101.190;43.000;36.000;0.918;1.279;0.420;0.000;76.000;4.455;5,778;0.071;-6,634;28.602;0.024;0.000;40.000;2.990;0.547;159.000;7.000;33.000;0.434;0.052;2.000;0.000;7.000;0.036;0.000
Partido x C.D Alcoyano;Periodo 2;2024-09-15;forward/DC;19.000;De Santis;2.400;115.642;20.000;30.000;0.724;0.710;0.273;0.000;0.000;1.576;5,400;0.123;-5,465;29.075;0.068;0.000;22.000;2.130;0.496;98.000;8.000;18.000;0.334;0.055;4.000;0.004;8.000;0.004;0.000
Partido x C.D Alcoyano;Periodo 2;2024-09-15;defender/CDE;20.000;Miki Codina;4.974;99.394;52.000;47.000;1.110;2.096;0.839;0.000;61.000;3.945;4,400;0.194;-6,146;30.288;0.107;0.000;58.000;4.320;0.851;211.000;12.000;42.000;0.694;0.091;7.000;0.056;12.000;0.130;0.008
Partido x C.D Alcoyano;Periodo 2;2024-09-15;forward/EI;21.000;Sito;2.023;94.914;20.000;22.000;0.664;0.759;0.290;0.000;0.000;0.000;4,529;0.006;-5,377;21.644;0.000;0.000;30.000;1.658;0.282;96.000;1.000;23.000;0.289;0.006;0.000;0.000;1.000;0.000;0.000
Partido x C.D Alcoyano;Periodo 2;2024-09-15;midfield/MP;23.000;Ñito González;5.618;112.259;67.000;55.000;1.424;2.077;0.618;0.000;158.000;3.205;4,339;0.208;-7,515;28.589;0.081;0.000;79.000;6.013;1.191;283.000;16.000;66.000;1.252;0.130;5.000;0.000;16.000;0.045;0.046
Partido x C.D Alcoyano;Periodo 2;2024-09-15;midfield/MC;24.000;Alex Gil;2.100;105.744;35.000;31.000;0.387;0.829;0.289;0.000;111.000;2.907;4,181;0.055;-5,308;28.846;0.017;0.000;24.000;2.170;0.406;118.000;5.000;23.000;0.480;0.044;1.000;0.000;5.000;0.015;0.000
Partido x Algeciras C.F;Periodo 1;2024-09-22;defender/LTD;2.000;San Emeterio;5.208;112.004;69.000;57.000;1.209;1.899;0.629;0.000;191.000;2.276;4,909;0.295;-7,208;28.378;0.145;0.000;61.000;5.577;1.180;255.000;18.000;50.000;1.131;0.161;8.000;0.038;18.000;0.127;0.005
Partido x Algeciras C.F;Periodo 1;2024-09-22;defender/CDE;4.000;A. Hernández;4.505;96.880;51.000;48.000;1.104;1.742;0.750;0.000;130.000;5.877;4,361;0.057;-5,794;23.940;0.004;0.000;66.000;4.433;0.767;223.000;6.000;52.000;0.830;0.059;0.000;0.000;6.000;0.011;0.000
Partido x Algeciras C.F;Periodo 1;2024-09-22;midfield/MC;5.000;Llonch;5.289;113.734;55.000;51.000;1.189;2.348;0.673;0.000;0.000;5.794;4,264;0.085;-5,110;24.501;0.008;0.000;57.000;4.348;0.788;231.000;5.000;63.000;0.980;0.077;1.000;0.000;5.000;0.016;0.000
Partido x Algeciras C.F;Periodo 1;2024-09-22;midfield/MC;6.000;Julio;5.500;118.283;39.000;35.000;1.207;2.263;0.586;0.000;152.000;2.886;3,890;0.169;-5,331;29.242;0.047;0.000;75.000;4.732;0.947;207.000;14.000;44.000;1.268;0.122;4.000;0.029;14.000;0.036;0.000
Partido x Algeciras C.F;Periodo 1;2024-09-22;forward/EI;7.000;Zequi;5.344;114.921;61.000;48.000;1.299;1.977;0.590;0.000;201.000;1.739;4,174;0.381;-6,061;28.878;0.178;0.000;60.000;5.040;1.193;238.000;24.000;45.000;1.018;0.206;12.000;0.053;24.000;0.176;0.043
Partido x Algeciras C.F;Periodo 1;2024-09-22;forward/DC;14.000;Elady;4.755;102.258;59.000;50.000;1.470;1.501;0.645;0.000;155.000;2.293;4,772;0.222;-5,325;26.403;0.050;0.000;44.000;4.612;0.965;207.000;18.000;36.000;0.900;0.178;3.000;0.075;18.000;0.127;0.016
Partido x Algeciras C.F;Periodo 1;2024-09-22;defender/CDE;20.000;Miki Codina;4.705;101.181;48.000;49.000;1.047;1.806;0.779;0.000;0.000;2.430;5,456;0.176;-8,087;29.661;0.064;0.000;41.000;4.215;0.872;202.000;16.000;48.000;0.859;0.122;6.000;0.028;16.000;0.065;0.042
Partido x Algeciras C.F;Periodo 1;2024-09-22;forward/EI;21.000;Sito;4.566;98.184;65.000;55.000;1.272;1.579;0.730;0.000;188.000;2.708;4,308;0.156;-6,751;27.308;0.041;0.000;51.000;4.177;0.821;221.000;17.000;33.000;0.806;0.117;2.000;0.049;17.000;0.054;0.006
Partido x Algeciras C.F;Periodo 1;2024-09-22;midfield/MP;23.000;Ñito González;5.437;116.927;56.000;63.000;1.321;1.947;0.563;0.000;161.000;1.380;4,724;0.454;-5,561;28.979;0.171;0.000;64.000;6.098;1.411;273.000;30.000;60.000;1.136;0.286;13.000;0.050;30.000;0.325;0.000
Partido x Algeciras C.F;Periodo 2;2024-09-22;defender/LTD;2.000;San Emeterio;5.590;104.690;69.000;50.000;1.205;1.955;0.861;0.000;208.000;2.768;4,658;0.343;-6,034;29.595;0.190;0.000;63.000;5.387;1.200;246.000;18.000;46.000;1.139;0.152;8.000;0.033;18.000;0.165;0.026
Partido x Algeciras C.F;Periodo 2;2024-09-22;defender/CDE;4.000;A. Hernández;4.973;93.124;46.000;56.000;1.153;1.582;0.950;0.000;170.000;3.423;4,699;0.228;-4,857;28.049;0.102;0.000;48.000;4.502;0.955;208.000;13.000;45.000;0.917;0.127;7.000;0.108;13.000;0.089;0.000
Partido x Algeciras C.F;Periodo 2;2024-09-22;midfield/MC;5.000;Llonch;4.204;109.300;53.000;32.000;0.891;1.760;0.612;0.000;72.000;7.843;3,772;0.073;-5,412;25.236;0.021;0.000;39.000;3.333;0.604;179.000;3.000;52.000;0.854;0.052;2.000;0.000;3.000;0.036;0.000
Partido x Algeciras C.F;Periodo 2;2024-09-22;midfield/MC;6.000;Julio;5.568;104.276;36.000;41.000;1.256;2.073;0.853;0.000;149.000;3.845;4,541;0.182;-5,947;25.416;0.038;0.000;46.000;4.365;0.909;185.000;13.000;49.000;1.183;0.149;3.000;0.017;13.000;0.098;0.011
Partido x Algeciras C.F;Periodo 2;2024-09-22;forward/EI;7.000;Zequi;4.074;104.366;55.000;41.000;0.913;1.525;0.519;0.000;190.000;2.092;4,167;0.244;-5,619;26.965;0.057;0.000;51.000;4.340;0.920;209.000;18.000;44.000;0.826;0.197;6.000;0.000;18.000;0.057;0.048
Partido x Algeciras C.F;Periodo 2;2024-09-22;forward/DC;8.000;Nsue;3.231;98.417;31.000;40.000;0.748;1.160;0.590;0.000;184.000;3.562;4,865;0.148;-5,541;29.401;0.070;0.000;29.000;2.810;0.589;129.000;8.000;21.000;0.505;0.083;5.000;0.000;8.000;0.042;0.005
Partido x Algeciras C.F;Periodo 2;2024-09-22;forward/EI;10.000;Borja M.;1.553;99.570;14.000;16.000;0.549;0.453;0.204;0.000;68.000;1.858;3,565;0.092;-4,371;25.440;0.025;0.000;16.000;1.383;0.314;65.000;7.000;12.000;0.226;0.070;3.000;0.000;7.000;0.000;0.060
Partido x Algeciras C.F;Periodo 2;2024-09-22;forward/ED;11.000;Pol Roige;3.547;108.415;41.000;36.000;0.757;1.364;0.516;0.000;62.000;2.288;4,363;0.192;-5,861;27.981;0.106;0.000;34.000;3.397;0.734;166.000;13.000;42.000;0.555;0.091;6.000;0.000;13.000;0.022;0.024
Partido x Algeciras C.F;Periodo 2;2024-09-22;forward/DC;14.000;Elady;2.097;39.265;27.000;22.000;0.690;0.698;0.252;0.000;170.000;1.784;4,054;0.138;-5,441;29.205;0.072;0.000;17.000;1.908;0.433;84.000;7.000;11.000;0.306;0.069;3.000;0.000;7.000;0.062;0.005
Partido x Algeciras C.F;Periodo 2;2024-09-22;defender/LTI;17.000;E. Jiménez;2.569;106.606;29.000;37.000;0.615;0.757;0.378;0.000;0.000;2.069;5,124;0.173;-5,124;27.309;0.080;0.000;22.000;2.443;0.562;116.000;9.000;19.000;0.595;0.093;5.000;0.036;9.000;0.073;0.007
Partido x Algeciras C.F;Periodo 2;2024-09-22;forward/DC;19.000;De Santis;1.488;91.391;11.000;12.000;0.569;0.404;0.246;0.000;0.000;2.583;4,545;0.031;-5,296;23.412;0.001;0.000;15.000;1.165;0.213;54.000;2.000;14.000;0.235;0.034;0.000;0.009;2.000;0.000;0.000
Partido x Algeciras C.F;Periodo 2;2024-09-22;defender/CDE;20.000;Miki Codina;2.736;90.297;35.000;26.000;0.767;0.901;0.539;0.000;0.000;3.164;4,124;0.128;-6,033;30.080;0.074;0.000;25.000;2.183;0.488;110.000;9.000;15.000;0.385;0.054;5.000;0.000;9.000;0.042;0.032
Partido x Algeciras C.F;Periodo 2;2024-09-22;forward/EI;21.000;Sito;2.000;92.707;21.000;18.000;0.511;0.773;0.308;0.000;161.000;4.159;4,172;0.027;-5,752;24.534;0.003;0.000;23.000;1.472;0.288;76.000;4.000;10.000;0.370;0.032;1.000;0.000;4.000;0.019;0.008
Partido x Algeciras C.F;Periodo 2;2024-09-22;midfield/MP;23.000;Ñito González;5.312;99.473;52.000;52.000;1.343;1.856;0.799;0.000;164.000;2.193;5,095;0.240;-7,002;26.972;0.100;0.000;52.000;4.665;0.978;215.000;17.000;42.000;1.030;0.142;9.000;0.003;17.000;0.047;0.049
Partido x Antequera C.F;Periodo 1;2024-09-29;defender/LTD;2.000;San Emeterio;5.304;111.899;96.000;76.000;1.262;1.821;0.679;0.000;163.000;1.762;4,927;0.327;-5,798;28.623;0.135;0.000;67.000;6.885;1.395;326.000;20.000;67.000;1.082;0.196;7.000;0.067;20.000;0.085;0.117
Partido x Antequera C.F;Periodo 1;2024-09-29;defender/CDE;4.000;A. Hernández;4.780;100.853;51.000;65.000;1.196;1.626;0.787;0.000;55.000;3.362;4,266;0.257;-5,635;29.854;0.124;0.000;56.000;5.263;1.056;248.000;13.000;63.000;0.863;0.136;5.000;0.092;13.000;0.089;0.000
Partido x Antequera C.F;Periodo 1;2024-09-29;midfield/MC;5.000;Llonch;5.876;123.987;78.000;55.000;1.201;2.293;0.602;0.000;108.000;2.423;4,182;0.188;-6,655;26.941;0.044;0.000;79.000;5.855;1.125;288.000;18.000;58.000;1.563;0.145;3.000;0.023;18.000;0.144;0.006
Partido x Antequera C.F;Periodo 1;2024-09-29;midfield/MC;6.000;Julio;5.504;116.121;46.000;54.000;1.097;2.010;0.734;0.000;70.000;2.864;4,857;0.182;-6,378;26.497;0.040;0.000;64.000;4.600;0.972;225.000;16.000;45.000;1.447;0.153;4.000;0.028;16.000;0.134;0.000
Partido x Antequera C.F;Periodo 1;2024-09-29;forward/EI;10.000;Borja M.;5.498;116.003;55.000;55.000;1.503;1.821;0.588;0.000;121.000;1.799;4,604;0.472;-6,668;30.647;0.252;0.000;58.000;5.852;1.372;246.000;24.000;54.000;1.076;0.220;12.000;0.024;24.000;0.124;0.044
Partido x Antequera C.F;Periodo 1;2024-09-29;forward/ED;11.000;Pol Roige;5.199;109.699;63.000;56.000;1.097;1.949;0.662;0.000;54.000;1.685;4,860;0.326;-7,728;28.625;0.116;0.000;53.000;5.132;1.132;248.000;26.000;50.000;1.129;0.218;9.000;0.028;26.000;0.060;0.045
Partido x Antequera C.F;Periodo 1;2024-09-29;forward/DC;14.000;Elady;5.440;114.787;53.000;51.000;1.682;1.671;0.532;0.000;0.000;2.617;4,509;0.248;-4,454;28.362;0.099;0.000;45.000;4.978;1.098;212.000;16.000;47.000;1.262;0.163;7.000;0.000;16.000;0.019;0.029
Partido x Antequera C.F;Periodo 1;2024-09-29;defender/LTI;17.000;E. Jiménez;5.082;107.226;63.000;65.000;1.339;1.676;0.757;0.000;0.000;2.626;4,353;0.261;-7,179;28.684;0.102;0.000;62.000;5.405;1.155;252.000;16.000;46.000;0.991;0.160;8.000;0.040;16.000;0.185;0.000
Partido x Antequera C.F;Periodo 1;2024-09-29;midfield/MP;23.000;Ñito González;5.622;118.624;71.000;59.000;1.197;1.999;0.623;0.000;158.000;1.809;4,909;0.397;-7,183;28.163;0.137;0.000;70.000;6.263;1.391;270.000;24.000;46.000;1.303;0.269;9.000;0.023;24.000;0.108;0.021
Partido x Antequera C.F;Periodo 2;2024-09-29;defender/LTD;2.000;San Emeterio;5.746;107.936;57.000;54.000;1.399;2.054;0.779;0.000;142.000;3.083;5,119;0.238;-5,377;26.489;0.033;0.000;62.000;5.252;1.069;258.000;17.000;68.000;1.224;0.210;3.000;0.021;17.000;0.079;0.031
Partido x Antequera C.F;Periodo 2;2024-09-29;defender/CDE;4.000;A. Hernández;5.268;98.946;61.000;64.000;1.338;1.989;0.837;0.000;111.000;5.962;4,992;0.151;-6,251;27.629;0.062;0.000;72.000;5.452;0.978;267.000;8.000;62.000;0.912;0.090;4.000;0.103;8.000;0.007;0.013
Partido x Antequera C.F;Periodo 2;2024-09-29;midfield/MC;5.000;Llonch;6.102;114.624;81.000;53.000;1.284;2.726;0.704;0.000;99.000;5.768;4,364;0.066;-6,196;23.810;0.005;0.000;74.000;5.195;0.903;287.000;8.000;71.000;1.273;0.063;0.000;0.004;8.000;0.000;0.005
Partido x Antequera C.F;Periodo 2;2024-09-29;midfield/MC;6.000;Julio;2.622;120.952;22.000;29.000;0.596;1.155;0.249;0.000;142.000;2.016;3,696;0.061;-5,387;26.270;0.022;0.000;26.000;2.190;0.428;109.000;5.000;27.000;0.542;0.046;2.000;0.000;5.000;0.013;0.000
Partido x Antequera C.F;Periodo 2;2024-09-29;forward/EI;7.000;Zequi;3.753;115.686;59.000;43.000;0.553;1.527;0.414;0.000;103.000;1.854;5,435;0.230;-6,062;29.251;0.101;0.000;51.000;4.592;0.961;215.000;17.000;45.000;0.923;0.129;6.000;0.063;17.000;0.083;0.000
Partido x Antequera C.F;Periodo 2;2024-09-29;forward/DC;8.000;Nsue;2.718;101.055;41.000;39.000;0.566;1.061;0.473;0.000;75.000;2.777;4,840;0.117;-4,755;26.584;0.033;0.000;40.000;3.240;0.617;153.000;10.000;23.000;0.494;0.083;2.000;0.014;10.000;0.103;0.000
Partido x Antequera C.F;Periodo 2;2024-09-29;forward/EI;10.000;Borja M.;2.507;117.395;33.000;32.000;0.635;0.889;0.234;0.000;51.000;1.313;4,335;0.187;-6,102;27.356;0.069;0.000;27.000;2.910;0.686;126.000;15.000;19.000;0.536;0.130;7.000;0.025;15.000;0.084;0.000
Partido x Antequera C.F;Periodo 2;2024-09-29;forward/ED;11.000;Pol Roige;6.044;113.529;61.000;52.000;1.324;2.544;0.695;0.000;76.000;2.699;5,273;0.299;-7,229;31.795;0.161;0.000;61.000;5.387;1.159;245.000;20.000;51.000;1.107;0.146;11.000;0.000;20.000;0.106;0.011
Partido x Antequera C.F;Periodo 2;2024-09-29;forward/DC;14.000;Elady;3.264;119.439;37.000;30.000;0.991;1.132;0.232;0.000;177.000;3.305;5,012;0.112;-5,138;25.914;0.027;0.000;34.000;3.123;0.646;141.000;8.000;32.000;0.771;0.090;2.000;0.024;8.000;0.034;0.000
Partido x Antequera C.F;Periodo 2;2024-09-29;defender/LTI;17.000;E. Jiménez;5.491;103.147;70.000;76.000;1.487;1.796;0.793;0.000;0.000;3.314;4,651;0.210;-6,388;29.646;0.077;0.000;54.000;5.763;1.174;267.000;16.000;51.000;1.181;0.139;5.000;0.028;16.000;0.053;0.016
Partido x Antequera C.F;Periodo 2;2024-09-29;midfield/MP;22.000;S. Montero;3.669;135.857;50.000;45.000;0.675;1.331;0.391;0.000;115.000;1.912;5,432;0.141;-6,608;28.898;0.031;0.000;47.000;3.550;0.777;187.000;12.000;33.000;0.879;0.114;1.000;0.008;12.000;0.133;0.000
Partido x Antequera C.F;Periodo 2;2024-09-29;midfield/MP;23.000;Ñito González;3.305;122.870;47.000;32.000;0.667;1.250;0.316;0.000;160.000;1.724;4,648;0.260;-5,868;27.208;0.128;0.000;46.000;3.557;0.834;171.000;15.000;31.000;0.798;0.132;8.000;0.048;15.000;0.180;0.000
Partido x Antequera C.F;Periodo 2;2024-09-29;midfield/MC;24.000;Alex Gil;3.666;111.899;56.000;44.000;0.615;1.237;0.471;0.000;0.000;1.746;4,161;0.311;-5,872;29.996;0.115;0.000;46.000;4.713;1.092;203.000;18.000;39.000;1.020;0.206;7.000;0.027;18.000;0.158;0.008
Partido x Yeclano Deportivo;1a Parte;2024-10-05;defender/LTD;2.000;San Emeterio;5.293;109.885;76.000;67.000;1.408;1.931;0.672;0.000;57.000;2.390;4,897;0.322;-6,538;28.378;0.170;0.000;58.000;5.452;1.187;269.000;20.000;48.000;0.896;0.158;12.000;0.042;20.000;0.103;0.047
Partido x Yeclano Deportivo;1a Parte;2024-10-05;defender/CDE;4.000;A. Hernández;4.623;95.980;55.000;53.000;1.230;1.837;0.787;0.000;0.000;8.381;4,570;0.100;-5,974;26.482;0.055;0.000;67.000;4.420;0.766;229.000;6.000;48.000;0.618;0.045;4.000;0.047;6.000;0.000;0.008
Partido x Yeclano Deportivo;1a Parte;2024-10-05;midfield/MC;5.000;Llonch;5.666;117.625;77.000;50.000;1.159;2.379;0.667;0.000;70.000;5.820;4,096;0.074;-6,766;26.317;0.017;0.000;79.000;5.243;0.959;270.000;7.000;57.000;1.333;0.069;1.000;0.000;7.000;0.049;0.000
Partido x Yeclano Deportivo;1a Parte;2024-10-05;midfield/MC;6.000;Julio;5.558;115.396;50.000;57.000;1.333;2.161;0.617;0.000;183.000;4.464;5,590;0.199;-6,595;29.064;0.064;0.000;60.000;4.777;1.003;222.000;10.000;45.000;1.231;0.135;3.000;0.016;10.000;0.054;0.000
Partido x Yeclano Deportivo;1a Parte;2024-10-05;forward/EI;7.000;Zequi;5.521;114.626;86.000;78.000;1.131;2.133;0.650;0.000;163.000;1.710;4,887;0.340;-6,479;28.448;0.135;0.000;69.000;6.318;1.381;308.000;26.000;49.000;1.124;0.217;9.000;0.055;26.000;0.097;0.000
Partido x Yeclano Deportivo;1a Parte;2024-10-05;forward/DC;8.000;Nsue;5.657;117.453;44.000;70.000;1.449;2.100;0.584;0.000;0.000;2.042;5,127;0.375;-7,839;27.645;0.141;0.000;60.000;5.267;1.192;246.000;23.000;49.000;1.113;0.245;11.000;0.022;23.000;0.253;0.004
Partido x Yeclano Deportivo;1a Parte;2024-10-05;forward/ED;11.000;Pol Roige;5.329;110.627;47.000;54.000;1.344;2.045;0.647;0.000;0.000;1.734;4,577;0.429;-6,266;30.303;0.219;0.000;56.000;5.220;1.281;224.000;27.000;40.000;0.833;0.214;13.000;0.006;27.000;0.174;0.017
Partido x Yeclano Deportivo;1a Parte;2024-10-05;defender/LTI;17.000;E. Jiménez;5.030;104.421;72.000;77.000;1.166;1.874;0.772;0.000;0.000;2.737;4,799;0.208;-6,994;30.277;0.081;0.000;70.000;6.113;1.192;289.000;16.000;54.000;0.954;0.130;7.000;0.007;16.000;0.094;0.040
Partido x Yeclano Deportivo;1a Parte;2024-10-05;forward/DC;19.000;De Santis;4.975;103.296;44.000;53.000;1.809;1.195;0.642;0.000;0.000;1.671;5,521;0.469;-7,510;32.320;0.234;0.000;37.000;4.843;1.218;198.000;26.000;38.000;0.784;0.237;14.000;0.025;26.000;0.334;0.000
Partido x Yeclano Deportivo;1a Parte;2024-10-05;defender/CDE;20.000;Miki Codina;4.362;90.565;40.000;41.000;1.041;1.692;0.901;0.000;0.000;5.233;4,636;0.110;-5,099;26.263;0.036;0.000;51.000;3.652;0.674;195.000;9.000;54.000;0.538;0.078;3.000;0.023;9.000;0.000;0.043
Partido x Yeclano Deportivo;2a Parte;2024-10-05;defender/LTD;2.000;San Emeterio;5.448;105.377;65.000;57.000;1.297;1.898;0.718;0.000;147.000;2.362;4,999;0.293;-7,164;28.950;0.107;0.000;63.000;5.702;1.259;250.000;20.000;45.000;1.186;0.199;7.000;0.058;20.000;0.109;0.006
Partido x Yeclano Deportivo;2a Parte;2024-10-05;defender/CDE;4.000;A. Hernández;5.059;97.862;56.000;55.000;1.284;1.875;0.757;0.000;62.000;3.630;4,256;0.148;-5,333;28.658;0.030;0.000;75.000;5.192;0.958;255.000;11.000;58.000;0.929;0.118;1.000;0.049;11.000;0.042;0.020
Partido x Yeclano Deportivo;2a Parte;2024-10-05;midfield/MC;5.000;Llonch;4.525;87.519;50.000;24.000;0.913;1.714;0.519;0.000;121.000;2.391;4,286;0.206;-6,967;27.329;0.087;0.000;53.000;3.908;0.804;178.000;14.000;37.000;1.149;0.124;5.000;0.028;14.000;0.091;0.000
Partido x Yeclano Deportivo;2a Parte;2024-10-05;midfield/MC;6.000;Julio;2.327;116.477;12.000;19.000;0.542;0.725;0.243;0.000;167.000;1.566;3,902;0.145;-3,767;26.380;0.034;0.000;15.000;1.730;0.430;72.000;10.000;16.000;0.598;0.113;2.000;0.008;10.000;0.112;0.000
Partido x Yeclano Deportivo;2a Parte;2024-10-05;forward/EI;7.000;Zequi;3.668;103.521;40.000;29.000;0.922;1.280;0.457;0.000;151.000;2.317;4,868;0.216;-7,410;28.488;0.095;0.000;32.000;3.290;0.710;148.000;12.000;35.000;0.749;0.128;7.000;0.019;12.000;0.086;0.023
Partido x Yeclano Deportivo;2a Parte;2024-10-05;forward/DC;8.000;Nsue;5.321;102.920;42.000;46.000;1.409;1.987;0.812;0.000;0.000;2.887;4,305;0.164;-5,799;27.469;0.049;0.000;61.000;4.098;0.851;203.000;12.000;42.000;0.849;0.132;4.000;0.015;12.000;0.067;0.006
Partido x Yeclano Deportivo;2a Parte;2024-10-05;forward/ED;11.000;Pol Roige;5.419;104.810;33.000;43.000;1.231;2.295;0.710;0.000;0.000;3.194;4,433;0.302;-5,434;31.565;0.166;0.000;50.000;4.135;0.975;184.000;16.000;42.000;0.820;0.136;8.000;0.029;16.000;0.145;0.006
Partido x Yeclano Deportivo;2a Parte;2024-10-05;forward/DC;14.000;Elady;3.673;110.971;41.000;40.000;1.068;1.268;0.340;0.000;0.000;2.222;4,466;0.150;-5,804;29.181;0.048;0.000;26.000;3.112;0.671;157.000;15.000;35.000;0.809;0.108;3.000;0.006;15.000;0.009;0.049
Partido x Yeclano Deportivo;2a Parte;2024-10-05;defender/LTI;17.000;E. Jiménez;5.463;105.662;62.000;68.000;1.443;1.893;0.701;0.000;87.000;1.931;5,184;0.389;-5,867;29.871;0.194;0.000;66.000;6.165;1.385;271.000;22.000;53.000;0.989;0.207;12.000;0.010;22.000;0.256;0.000
